"ID";"label"
"nodebcd8adcbdc57519bae735a979c64b0b0.html-samsung galaxy s6 edge 32gb";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-iphone 4s 64gb";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-nexus 5 16gb";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-sony xperia z";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-htc one s";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-iphone 6 16gb";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-htc one v";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-iphone 6 plus 128gb";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-nokia lumia 900";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-htc one x";0.0
"nodebcd8adcbdc57519bae735a979c64b0b0.html-nokia lumia 820";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s6 edge 128gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s5 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s6 edge 64gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-sony xperia z5 premium";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 4 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 5s 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-htc one m8";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-htc one m9";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-sony xperia z5 aqua";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 635";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 6 64gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nexus 6p 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 925";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-sony xperia z3";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s4 mini 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s6 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 521";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 520";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nexus 5 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s5 mini 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 920";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s4 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nexus 6p 64gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 4s 8gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-lg g4";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 5s 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 5c 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 530";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nexus 6p 128gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-samsung galaxy s6 edge+";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 5 32gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 4s 64gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nexus 5 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-htc one s";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 6 16gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-iphone 6 plus 128gb";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 900";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-htc one x";0.0
"nodeaef93aa3a8149783a14cde14d453e1f8.html-nokia lumia 820";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s6 edge 128gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 1020";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s5 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s6 edge 64gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 4 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 5s 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-htc one m8";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-htc one m9";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-sony xperia z5 aqua";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s4 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 6 64gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 5 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 4s 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nexus 6p 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 925";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s4 mini 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s6 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 521";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 520";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s5 mini 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 920";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s4 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nexus 6p 64gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-sony xperia z3 compact";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 4s 8gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-lg g4";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 4 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 5c 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 530";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nexus 6p 128gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s6 edge+";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 5 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-samsung galaxy s6 edge 32gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 4s 64gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nexus 5 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-htc one s";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 6 16gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-htc one v";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-iphone 6 plus 128gb";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 900";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-htc one x";0.0
"node4b8d40f24043f4b2f76a78cb52c6d2.html-nokia lumia 820";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s6 edge 128gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 1020";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s5 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s6 edge 64gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-sony xperia z5 premium";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 4 32gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-htc one m8";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 635";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s4 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 6 64gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 5 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 4s 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nexus 6p 32gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-sony xperia c5 ultra";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 925";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-sony xperia z3";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s4 mini 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s6 32gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 520";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nexus 5 32gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s5 mini 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 920";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nexus 6p 64gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-sony xperia z3 compact";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-lg g5";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-lg g4";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 5s 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 4 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nexus 6p 128gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-samsung galaxy s6 edge+";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 5 32gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 4s 64gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nexus 5 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-sony xperia z";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-htc one s";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 6 16gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-htc one v";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-iphone 6 plus 128gb";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-nokia lumia 900";0.0
"nodea2539ca0c669663fd3d792094e3def5.html-htc one x";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s6 edge 128gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 1020";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s5 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 4 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 5s 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-htc one m8";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-htc one m9";1.0
"node16f0b9847af4da78d9ab145f2da4736b.html-sony xperia z5 aqua";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 635";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s4 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 6 64gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 4s 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nexus 6p 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-sony xperia c5 ultra";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-sony xperia z3";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s4 mini 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 521";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 520";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nexus 5 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s5 mini 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 920";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nexus 6p 64gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-sony xperia z3 compact";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 4s 8gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-lg g5";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-lg g4";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 5s 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 4 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 530";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s6 edge+";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 5 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-samsung galaxy s6 edge 32gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 4s 64gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nexus 5 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-sony xperia z";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-htc one s";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 6 16gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-htc one v";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-iphone 6 plus 128gb";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 900";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-htc one x";0.0
"node16f0b9847af4da78d9ab145f2da4736b.html-nokia lumia 820";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s6 edge 128gb";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s6 edge 64gb";0.0
"node856cb283cfce213955528e9bae7bd.html-sony xperia z5 premium";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 5s 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-htc one m8";0.0
"node856cb283cfce213955528e9bae7bd.html-sony xperia z5 aqua";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 635";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s4 16gb";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 4s 16gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nexus 6p 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 925";0.0
"node856cb283cfce213955528e9bae7bd.html-sony xperia z3";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s6 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 520";0.0
"node856cb283cfce213955528e9bae7bd.html-nexus 5 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 920";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s4 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nexus 6p 64gb";0.0
"node856cb283cfce213955528e9bae7bd.html-sony xperia z3 compact";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 4s 8gb";0.0
"node856cb283cfce213955528e9bae7bd.html-lg g5";0.0
"node856cb283cfce213955528e9bae7bd.html-lg g4";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 5s 16gb";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 4 16gb";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 5c 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 530";0.0
"node856cb283cfce213955528e9bae7bd.html-nexus 6p 128gb";0.0
"node856cb283cfce213955528e9bae7bd.html-samsung galaxy s6 edge+";1.0
"node856cb283cfce213955528e9bae7bd.html-iphone 5 32gb";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 4s 64gb";0.0
"node856cb283cfce213955528e9bae7bd.html-sony xperia z";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 6 16gb";0.0
"node856cb283cfce213955528e9bae7bd.html-htc one v";0.0
"node856cb283cfce213955528e9bae7bd.html-iphone 6 plus 128gb";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 900";0.0
"node856cb283cfce213955528e9bae7bd.html-htc one x";0.0
"node856cb283cfce213955528e9bae7bd.html-nokia lumia 820";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s6 edge 128gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 1020";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s5 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s6 edge 64gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia z5 premium";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 4 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 5s 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-htc one m8";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-htc one m9";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia z5 aqua";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 635";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 6 64gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 5 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nexus 6p 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia c5 ultra";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 925";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia z3";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s6 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 521";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 520";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nexus 5 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s5 mini 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 920";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s4 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nexus 6p 64gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia z3 compact";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-lg g5";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-lg g4";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 5s 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 4 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 530";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nexus 6p 128gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s6 edge+";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-samsung galaxy s6 edge 32gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 4s 64gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nexus 5 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-sony xperia z";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-htc one s";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 6 16gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-htc one v";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-iphone 6 plus 128gb";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 900";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-htc one x";0.0
"nodeeb9ab6329baec23bb20259374c24ea6.html-nokia lumia 820";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s6 edge 128gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 1020";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s5 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s6 edge 64gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 5s 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-htc one m8";1.0
"node17d086752aa8166f7365669ce5b92f4e.html-htc one m9";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-sony xperia z5 aqua";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 635";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s4 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 6 64gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 4s 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-sony xperia c5 ultra";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 925";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-sony xperia z3";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s6 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 521";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 520";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nexus 5 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s5 mini 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 920";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-samsung galaxy s4 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nexus 6p 64gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-sony xperia z3 compact";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 4s 8gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-lg g5";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-lg g4";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 5s 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 4 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 5c 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 530";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nexus 6p 128gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 5 32gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nexus 5 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-sony xperia z";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-iphone 6 16gb";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-htc one v";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 900";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-htc one x";0.0
"node17d086752aa8166f7365669ce5b92f4e.html-nokia lumia 820";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 1020";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s5 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s6 edge 64gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-sony xperia z5 premium";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-htc one m8";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-sony xperia z5 aqua";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s4 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 6 64gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 5 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 4s 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-sony xperia c5 ultra";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 925";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s4 mini 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s6 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 521";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nexus 5 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s5 mini 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 920";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s4 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nexus 6p 64gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-sony xperia z3 compact";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 4s 8gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-lg g5";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-lg g4";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 5s 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 4 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 5c 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 530";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nexus 6p 128gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s6 edge+";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 5 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-samsung galaxy s6 edge 32gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nexus 5 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-sony xperia z";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-htc one s";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 6 16gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-htc one v";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-iphone 6 plus 128gb";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 900";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-htc one x";0.0
"node24d64e756b7a8034ef2a3562cae6732.html-nokia lumia 820";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-samsung galaxy s6 edge 128gb";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-nokia lumia 1020";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-samsung galaxy s5 16gb";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-samsung galaxy s6 edge 64gb";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-sony xperia z5 premium";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-iphone 5s 32gb";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-htc one m8";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-sony xperia z5 aqua";0.0
"nodeddfaf342e553eb3ed7c4d4b534ecb23.html-nokia lumia 635";0.0
